289,3,2,3,2,1,True,0.02,True,0.01,True,0.01
290,3,2,3,2,1,True,0.05,True,0.025,True,0.025
291,3,2,3,2,1,True,0.1,True,0.05,True,0.05
292,3,2,3,2,1,True,0.2,True,0.1,True,0.1
293,3,2,3,2,1,True,0.5,True,0.25,True,0.25
294,3,2,3,2,1,True,1,True,0.5,True,0.5
304,3,2,3,2,2,True,0.05,True,0.025,True,0.025
308,3,2,3,2,2,True,1,True,0.5,True,0.5
307,3,2,3,2,2,True,0.5,True,0.25,True,0.25
302,3,2,3,2,2,True,0.01,True,0.005,True,0.005
303,3,2,3,2,2,True,0.02,True,0.01,True,0.01
305,3,2,3,2,2,True,0.1,True,0.05,True,0.05
306,3,2,3,2,2,True,0.2,True,0.1,True,0.1
316,3,11,4,2,1,True,0.01,True,0.005,True,0.005
317,3,11,4,2,1,True,0.02,True,0.01,True,0.01
318,3,11,4,2,1,True,0.05,True,0.025,True,0.025
319,3,11,4,2,1,True,0.1,True,0.05,True,0.05
320,3,11,4,2,1,True,0.2,True,0.1,True,0.1
321,3,11,4,2,1,True,0.5,True,0.25,True,0.25
322,3,11,4,2,1,True,1,True,0.5,True,0.5
330,3,11,4,2,2,True,0.01,True,0.005,True,0.005
332,3,11,4,2,2,True,0.05,True,0.025,True,0.025
333,3,11,4,2,2,True,0.1,True,0.05,True,0.05
336,3,11,4,2,2,True,1,True,0.5,True,0.5
335,3,11,4,2,2,True,0.5,True,0.25,True,0.25
334,3,11,4,2,2,True,0.2,True,0.1,True,0.1
331,3,11,4,2,2,True,0.02,True,0.01,True,0.01
